PDB_ID	PdbResNumStart	PdbResNumEnd	eValue	PFAM_ACC
4F63	479	754	0.0	PF07714.13
4F64	479	754	0.0	PF07714.13
4F64	479	754	0.0	PF07714.13
4F65	479	754	0.0	PF07714.13
4FC0	457	711	0.0	PF07714.13
4FEQ	509	775	0.0	PF07714.13
4FF8	563	775	0.0	PF07714.13
4FIC	268	515	0.0	PF07714.13
4FK3	458	713	0.0	PF07714.13
4FK6	876	1147	0.0	PF07714.13
4FL1	374	623	0.0	PF07714.13
4FL2	374	623	0.0	PF07714.13
4FL3	374	623	0.0	PF07714.13
4FNW	1117	1382	0.0	PF07714.13
4FNX	1117	1382	0.0	PF07714.13
4FNY	1117	1382	0.0	PF07714.13
4FNZ	1117	1382	0.0	PF07714.13
4FOB	1117	1382	0.0	PF07714.13
4FOC	1117	1382	0.0	PF07714.13
4FOD	1117	1382	0.0	PF07714.13
4FVP	546	805	0.0	PF07714.13
4FVQ	546	805	0.0	PF07714.13
4FVR	546	805	0.0	PF07714.13
4FYN	374	623	0.0	PF07714.13
4FYO	374	623	0.0	PF07714.13
4FZ6	374	623	0.0	PF07714.13
4FZ7	374	623	0.0	PF07714.13
4G2F	622	878	0.0	PF07714.13
4G5J	714	965	0.0	PF07714.13
4G5P	714	965	0.0	PF07714.13
4G9C	458	712	0.0	PF07714.13
4G9R	458	712	0.0	PF07714.13
4GFG	374	623	0.0	PF07714.13
4GFM	849	1120	0.0	PF07714.13
4GFO	898	1167	0.0	PF07714.13
4GG5	1079	1336	0.0	PF07714.13
4GG7	1079	1336	0.0	PF07714.13
4GIH	898	1167	0.0	PF07714.13
4GII	898	1167	0.0	PF07714.13
4GJ2	898	1167	0.0	PF07714.13
4GJ3	898	1167	0.0	PF07714.13
4GK2	622	878	0.0	PF07714.13
4GK3	622	878	0.0	PF07714.13
4GK4	622	878	0.0	PF07714.13
4GL9	849	1120	0.0	PF07714.13
4GMY	849	1120	0.0	PF07714.13
4GS6	37	283	0.0	PF07714.13
4GT4	474	746	0.0	PF07714.13
4GT5	512	781	0.0	PF07714.13
4GU6	422	676	0.0	PF07714.13
4GU9	422	676	0.0	PF07714.13
4GVJ	898	1167	0.0	PF07714.13
4H1J	426	678	0.0	PF07714.13
4H1M	426	678	0.0	PF07714.13
4H58	457	711	0.0	PF07714.13
4HCT	363	612	0.0	PF07714.13
4HCU	363	612	0.0	PF07714.13
4HCV	363	612	0.0	PF07714.13
4HGE	849	1120	0.0	PF07714.13
4HJO	690	941	0.0	PF07714.13
4HVD	823	1094	0.0	PF07714.13
4HVG	823	1094	0.0	PF07714.13
4HVH	823	1094	0.0	PF07714.13
4HVI	823	1094	0.0	PF07714.13
4HVS	589	923	0.0	PF07714.13
4HW7	582	910	0.0	PF07714.13
4HZR	127	385	0.0	PF07714.13
4HZS	127	385	0.0	PF07714.13
4I0R	374	623	0.0	PF07714.13
4I0S	374	623	0.0	PF07714.13
4I0T	374	623	0.0	PF07714.13
4I1Z	714	965	0.0	PF07714.13
4I20	714	965	0.0	PF07714.13
4I21	714	965	0.0	PF07714.13
4I22	714	965	0.0	PF07714.13
4I23	714	965	0.0	PF07714.13
4I24	714	965	0.0	PF07714.13
4I4E	422	676	0.0	PF07714.13
4I4F	422	676	0.0	PF07714.13
4I5C	876	1147	0.0	PF07714.13
4I6Q	823	1094	0.0	PF07714.13
4I92	72	308	2.7E-29	PF07714.13
4I93	72	308	2.7E-29	PF07714.13
4I94	72	308	2.7E-29	PF07714.13
4IBM	997	1263	0.0	PF07714.13
4ID7	127	385	0.0	PF07714.13
4ITH	31	284	0.0	PF07714.13
4ITI	21	284	0.0	PF07714.13
4ITJ	28	284	0.0	PF07714.13
4IVA	849	1120	0.0	PF07714.13
4IVB	876	1147	0.0	PF07714.13
4IVC	876	1147	0.0	PF07714.13
4IVD	876	1147	0.0	PF07714.13
4IWD	1079	1336	0.0	PF07714.13
4J95	481	757	0.0	PF07714.13
4J96	481	757	0.0	PF07714.13
4J97	481	757	0.0	PF07714.13
4J98	481	757	0.0	PF07714.13
4J99	481	757	0.0	PF07714.13
4JI9	849	1120	0.0	PF07714.13
4JIA	849	1120	0.0	PF07714.13
4JOA	1117	1382	0.0	PF07714.13
4JQ7	690	941	0.0	PF07714.13
4JQ8	690	941	0.0	PF07714.13
4JR3	690	941	0.0	PF07714.13
4JRV	690	941	0.0	PF07714.13
4JVG	458	713	0.0	PF07714.13
4K11	268	515	0.0	PF07714.13
4K2R	342	591	0.0	PF07714.13
4K33	472	748	0.0	PF07714.13
4K6Z	876	1147	0.0	PF07714.13
4K77	876	1147	0.0	PF07714.13
4K8A	422	676	0.0	PF07714.13
4K9Y	422	676	0.0	PF07714.13
4KAB	422	676	0.0	PF07714.13
4KAO	422	676	0.0	PF07714.13
4KIO	363	612	0.0	PF07714.13
4KNB	1079	1336	0.0	PF07714.13
4KSP	457	711	0.0	PF07714.13
4KSQ	457	711	0.0	PF07714.13
4L00	584	844	0.0	PF07714.13
4L01	584	844	0.0	PF07714.13
4L3P	37	283	0.0	PF07714.13
4L52	37	283	0.0	PF07714.13
4L53	37	283	0.0	PF07714.13
4L68	330	571	1.5E-27	PF07714.13
4L7S	363	612	0.0	PF07714.13
4LGG	268	515	0.0	PF07714.13
4LGH	268	515	0.0	PF07714.13
4LI5	714	965	0.0	PF07714.13
4LL0	714	965	0.0	PF07714.13
4LQM	714	965	0.0	PF07714.13
4LRM	714	968	0.0	PF07714.13
4LUD	267	515	0.0	PF07714.13
4LUE	267	515	0.0	PF07714.13
4M0Y	363	612	0.0	PF07714.13
4M0Z	363	612	0.0	PF07714.13
4M12	363	612	0.0	PF07714.13
4M13	363	612	0.0	PF07714.13
4M14	363	612	0.0	PF07714.13
4M15	363	612	0.0	PF07714.13
4M3Q	588	852	0.0	PF07714.13
4M67	219	466	6.4E-41	PF07714.13
4M68	202	453	4.8E-42	PF07714.13
4M69	202	453	4.8E-42	PF07714.13
4MBJ	458	712	0.0	PF07714.13
4MCV	268	515	0.0	PF07714.13
4MF0	363	612	0.0	PF07714.13
4MF1	363	612	0.0	PF07714.13
4MH7	588	852	0.0	PF07714.13
4MHA	588	852	0.0	PF07714.13
4MKC	1117	1382	0.0	PF07714.13
4MNE	458	712	0.0	PF07714.13
4MNF	458	712	0.0	PF07714.13
4MWI	219	466	6.5E-41	PF07714.13
4MXC	1079	1336	0.0	PF07714.13
4MXO	268	515	0.0	PF07714.13
4MXX	268	515	0.0	PF07714.13
4MXY	268	515	0.0	PF07714.13
4MXZ	268	515	0.0	PF07714.13
4NEU	21	284	0.0	PF07714.13
4NK9	479	754	0.0	PF07714.13
4NKA	479	754	0.0	PF07714.13
4NKS	479	754	0.0	PF07714.13
4NWM	402	650	0.0	PF07714.13
4O2P	268	515	0.0	PF07714.13
4O91	37	283	0.0	PF07714.13
4OLI	591	866	0.0	PF07714.13
4OLI	898	1167	0.0	PF07714.13
4OT5	402	650	0.0	PF07714.13
4OT6	402	650	0.0	PF07714.13
4OTF	402	650	0.0	PF07714.13
4OTQ	402	650	0.0	PF07714.13
4OTR	402	650	0.0	PF07714.13
4OTW	692	945	0.0	PF07714.13
4P2K	614	871	0.0	PF07714.13
4P4C	622	878	0.0	PF07714.13
4P5Q	622	878	0.0	PF07714.13
4P5Z	622	878	0.0	PF07714.13
4P7E	849	1120	0.0	PF07714.13
4PDO	614	871	0.0	PF07714.13
4PMM	512	781	0.0	PF07714.13
4PMP	512	781	0.0	PF07714.13
4PMS	512	781	0.0	PF07714.13
4PMT	512	781	0.0	PF07714.13
4PP7	458	712	0.0	PF07714.13
4PP9	363	612	0.0	PF07714.13
4PPA	363	612	0.0	PF07714.13
4PPB	363	612	0.0	PF07714.13
4PPC	363	612	0.0	PF07714.13
4PQN	363	612	0.0	PF07714.13
4PUZ	374	623	0.0	PF07714.13
4PV0	374	623	0.0	PF07714.13
4PX6	374	623	0.0	PF07714.13
4PY1	898	1167	0.0	PF07714.13
4Q9S	422	676	0.0	PF07714.13
4QD6	363	612	0.0	PF07714.13
4QPS	823	1094	0.0	PF07714.13
4QQ5	473	748	0.0	PF07714.13
4QQC	468	743	0.0	PF07714.13
4QQJ	468	743	0.0	PF07714.13
4QQT	468	743	0.0	PF07714.13
4QRC	468	743	0.0	PF07714.13
4QT1	823	1094	0.0	PF07714.13
4R1V	1079	1336	0.0	PF07714.13
4R1Y	1079	1336	0.0	PF07714.13
4R3P	714	965	0.0	PF07714.13
4R3R	714	965	0.0	PF07714.13
4R5S	714	965	0.0	PF07714.13
4R6V	468	743	0.0	PF07714.13
4R7H	582	910	0.0	PF07714.13
4R7I	582	910	0.0	PF07714.13
4RFM	363	612	0.0	PF07714.13
4RFY	402	650	0.0	PF07714.13
4RFZ	402	650	0.0	PF07714.13
4RG0	402	650	0.0	PF07714.13
4RIO	823	1094	0.0	PF07714.13
4RIO	823	1094	0.0	PF07714.13
4RIW	692	945	0.0	PF07714.13
4RIW	690	941	0.0	PF07714.13
4RIX	692	945	0.0	PF07714.13
4RIX	690	941	0.0	PF07714.13
4RIY	692	945	0.0	PF07714.13
4RIY	690	941	0.0	PF07714.13
4RJ4	714	965	0.0	PF07714.13
4RJ5	714	965	0.0	PF07714.13
4RJ6	714	965	0.0	PF07714.13
4RJ7	714	965	0.0	PF07714.13
4RJ8	714	965	0.0	PF07714.13
4RSS	374	623	0.0	PF07714.13
4RT7	610	943	0.0	PF07714.13
4RWI	479	754	0.0	PF07714.13
4RWJ	479	754	0.0	PF07714.13
4RWK	479	754	0.0	PF07714.13
4RWL	479	754	0.0	PF07714.13
4RX7	374	623	0.0	PF07714.13
4RX8	374	623	0.0	PF07714.13
4RX9	374	623	0.0	PF07714.13
4TKS	714	965	0.0	PF07714.13
4TPT	333	599	0.0	PF07714.13
4TRL	614	871	0.0	PF07714.13
4TT7	1117	1382	0.0	PF07714.13
4TWN	622	878	0.0	PF07714.13
4TWO	622	878	0.0	PF07714.13
4TWP	242	492	0.0	PF07714.13
4TYE	468	743	0.0	PF07714.13
4TYG	468	743	0.0	PF07714.13
4TYI	468	743	0.0	PF07714.13
4TYJ	468	743	0.0	PF07714.13
4U0I	589	923	0.0	PF07714.13
4U5J	268	515	0.0	PF07714.13
4U97	190	454	0.0	PF07714.13
4U9A	190	454	0.0	PF07714.13
4UEU	8	258	0.0	PF07714.13
4UWB	479	754	0.0	PF07714.13
4UWC	479	754	0.0	PF07714.13
4UWY	479	754	0.0	PF07714.13
4UXL	1947	2215	0.0	PF07714.13
4UXQ	468	743	0.0	PF07714.13
4UYA	145	445	0.0	PF07714.13
4V01	479	754	0.0	PF07714.13
4V04	479	754	0.0	PF07714.13
4V05	479	754	0.0	PF07714.13
4WA9	242	492	0.0	PF07714.13
4WKQ	714	965	0.0	PF07714.13
4WO5	458	713	0.0	PF07714.13
4WRG	714	965	0.0	PF07714.13
4WUN	479	754	0.0	PF07714.13
4X3J	838	1091	0.0	PF07714.13
4XCU	468	743	0.0	PF07714.13
4XEY	261	511	0.0	PF07714.13
4XI2	402	650	0.0	PF07714.13
4XLI	288	538	0.0	PF07714.13
4XLV	997	1263	0.0	PF07714.13
4XMO	1079	1336	0.0	PF07714.13
4XS2	190	454	0.0	PF07714.13
4XUF	610	943	0.0	PF07714.13
4XV1	475	924	0.0	PF07714.13
4XV2	475	927	0.0	PF07714.13
4XV3	474	924	0.0	PF07714.13
4XV9	474	919	0.0	PF07714.13
4XYF	1079	1336	0.0	PF07714.13
4Y73	190	454	0.0	PF07714.13
4Y93	402	650	0.0	PF07714.13
4Y95	402	650	0.0	PF07714.13
4YFF	463	719	0.0	PF07714.13
4YFI	463	719	0.0	PF07714.13
4YHF	402	650	0.0	PF07714.13
4YJO	382	631	0.0	PF07714.13
4YJP	383	632	0.0	PF07714.13
4YJQ	383	632	0.0	PF07714.13
4YJR	383	632	0.0	PF07714.13
4YJS	383	632	0.0	PF07714.13
4YJT	383	632	0.0	PF07714.13
4YJU	383	632	0.0	PF07714.13
4YJV	383	632	0.0	PF07714.13
4YMJ	539	823	0.0	PF07714.13
4YNE	512	781	0.0	PF07714.13
4YO6	190	454	0.0	PF07714.13
4YP8	190	454	0.0	PF07714.13
4YPS	512	781	0.0	PF07714.13
4YTC	849	1120	0.0	PF07714.13
4YTF	849	1120	0.0	PF07714.13
4YTH	849	1120	0.0	PF07714.13
4YTI	849	1120	0.0	PF07714.13
4YZM	1027	1289	0.0	PF07714.13
4YZN	1027	1289	0.0	PF07714.13
4Z3V	402	650	0.0	PF07714.13
4ZIM	849	1120	0.0	PF07714.13
4ZJV	714	965	0.0	PF07714.13
4ZLY	402	650	0.0	PF07714.13
4ZLZ	402	650	0.0	PF07714.13
4ZSA	479	754	0.0	PF07714.13
4ZTL	190	454	0.0	PF07714.13
4ZTM	190	454	0.0	PF07714.13
4ZTN	190	454	0.0	PF07714.13
5A46	479	754	0.0	PF07714.13
5A4C	479	754	0.0	PF07714.13
5AEP	849	1120	0.0	PF07714.13
5AM6	479	754	0.0	PF07714.13
5AM7	479	754	0.0	PF07714.13
5AR2	22	287	1.3E-44	PF07714.13
5AR3	22	287	1.3E-44	PF07714.13
5AR4	22	287	1.3E-44	PF07714.13
5AR5	22	287	1.3E-44	PF07714.13
5AR7	22	287	1.3E-44	PF07714.13
5AR8	22	287	1.3E-44	PF07714.13
5BPY	402	650	0.0	PF07714.13
5BQ0	402	650	0.0	PF07714.13
5BVK	610	905	0.0	PF07714.13
5BVN	610	905	0.0	PF07714.13
5BVO	610	905	0.0	PF07714.13
5BVW	610	905	0.0	PF07714.13
5C01	591	866	0.0	PF07714.13
5C03	591	866	0.0	PF07714.13
5C26	374	623	0.0	PF07714.13
5C27	374	623	0.0	PF07714.13
5C8K	717	985	0.0	PF07714.13
5C8M	717	984	0.0	PF07714.13
5C8N	716	984	0.0	PF07714.13
5C9C	457	711	0.0	PF07714.13
5CAL	717	985	0.0	PF07714.13
5CAN	716	983	0.0	PF07714.13
5CAO	717	987	0.0	PF07714.13
5CAP	717	983	0.0	PF07714.13
5CAQ	717	984	0.0	PF07714.13
5CAS	716	984	0.0	PF07714.13
5CAU	716	985	0.0	PF07714.13
5CAV	717	968	0.0	PF07714.13
5CEN	136	368	0.0	PF07714.13
5CEO	136	368	0.0	PF07714.13
5CEP	136	368	0.0	PF07714.13
5CEQ	136	368	0.0	PF07714.13
5CF4	874	1145	0.0	PF07714.13
5CF5	873	1144	0.0	PF07714.13
5CF6	873	1144	0.0	PF07714.13
5CF8	853	1124	0.0	PF07714.13
5CNN	690	941	0.0	PF07714.13
5CNO	690	941	0.0	PF07714.13
5CT7	458	712	0.0	PF07714.13
5CXH	374	623	0.0	PF07714.13
5CXZ	374	623	0.0	PF07714.13
5CY3	374	623	0.0	PF07714.13
5CZH	718	969	0.0	PF07714.13
5CZI	718	969	0.0	PF07714.13
5D10	268	515	0.0	PF07714.13
5D11	268	515	0.0	PF07714.13
5D12	268	515	0.0	PF07714.13
5E1S	1004	1270	0.0	PF07714.13
